artists,occurrence,freqency
"Gym Class Heroes,Adam Levine",4,0.016878
"Olly Murs,Flo Rida",5,0.021097
"The Script",6,0.025316
"I U 1 D C",1,0.004219
"Ku$h Drifter,YNG BNZO",1,0.004219
"Valentino Khan",1,0.004219
"SirRiot",1,0.004219
"Calboy",1,0.004219
"Taio Cruz",6,0.025316
"Lost Frequencies,The NGHBRS",1,0.004219
"Wiz Khalifa,Charlie Puth",2,0.008439
"Cody Simpson",1,0.004219
"Leona Lewis",6,0.025316
"Miguel",1,0.004219
"Ariana Grande,The Weeknd",2,0.008439
"Katy Perry,Juicy J",4,0.016878
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Wanz",3,0.012658
"Taio Cruz,Flo Rida",2,0.008439
"Sevyn Streeter,Chris Brown",2,0.008439
"Jeremih",3,0.012658
"Chris Brown,Drake",1,0.004219
"Jeremih,J. Cole",1,0.004219
"Millyz",1,0.004219
"Lykke Li",1,0.004219
"Iyaz",5,0.021097
"Kat Dahlia",1,0.004219
"Phony Ppl",1,0.004219
"B.o.B,2 Chainz,Coucheron",1,0.004219
"mgk,Camila Cabello",1,0.004219
"Nick Jonas",1,0.004219
"jxdn",1,0.004219
"Kane Brown",1,0.004219
"Jake Lindholm",1,0.004219
"Naps",1,0.004219
"Nea,Felix Jaehn",1,0.004219
"Soran",1,0.004219
"Felix Cartal,Sophie Simmons",1,0.004219
"Bryce Vine,YG",1,0.004219
"Kiiara,Felix Snow",1,0.004219
"R3HAB,Trevor Guthrie",1,0.004219
"JNT,St-Prince",1,0.004219
"Magic System,Chawki",1,0.004219
"Martin Garrix,Dua Lipa",1,0.004219
"Zach Sobiech",1,0.004219
"Clinton Kane",1,0.004219
"Beyoncé,Sean Paul",1,0.004219
"Timbaland,OneRepublic",3,0.012658
"Kelsea Ballerini",2,0.008439
"4 Non Blondes",1,0.004219
"Mungo Jerry",1,0.004219
"corook,Olivia Barton",1,0.004219
"TV Themes",1,0.004219
"Free Throw",2,0.008439
"Del Water Gap",1,0.004219
"Nine Inch Nails",1,0.004219
"Ski Mask The Slump God,SahBabii",1,0.004219
"Ski Mask The Slump God",3,0.012658
"Eazy-E",1,0.004219
"Snoop Dogg,Daz Dillinger",2,0.008439
"Snoop Dogg,Tha Dogg Pound,The Dramatics",1,0.004219
"Big Sean,Jhené Aiko",2,0.008439
"Stetsasonic",1,0.004219
"Lil Wayne,Bobby V.,Kidd Kidd",2,0.008439
"Flyleaf",2,0.008439
"Pierce The Veil,Kellin Quinn",1,0.004219
"Korn",2,0.008439
"The Dirty Nil",1,0.004219
"Highly Suspect",1,0.004219
"Slipknot",1,0.004219
"Rob Zombie",2,0.008439
"Drowning Pool",1,0.004219
"Booker T. & the M.G.'s",1,0.004219
"Travis Porter,Spodee",1,0.004219
"Kevin Gates,Juicy J",1,0.004219
"Ne-Yo,Juicy J",1,0.004219
"Iggy Azalea,Rita Ora",2,0.008439
"Gotye,Kimbra",4,0.016878
"Teriyaki Boyz",1,0.004219
"Kendrick Lamar,U2",1,0.004219
"Cuco",1,0.004219
"La Dispute",1,0.004219
"Panucci's Pizza",1,0.004219
"Mom Jeans.",1,0.004219
"Born Without Bones",1,0.004219
"Dance Gavin Dance",1,0.004219
"$uicideboy$",6,0.025316
"Peach Pit",2,0.008439
"Lustra",1,0.004219
"Skrillex",1,0.004219
"Dot Exe,Meg & Dia",1,0.004219
"will.i.am,Jamie Foxx,Anne Hathaway",1,0.004219
"Gorillaz,Shaun Ryder",1,0.004219
"Skillet",1,0.004219
"Hollywood Undead",1,0.004219
"Papa Roach",1,0.004219
"The Clovers",1,0.004219
"Sam The Sham & The Pharaohs",1,0.004219
"The Charlie Daniels Band",2,0.008439
"Bubba Sparxxx,Ying Yang Twins,Mr. Collipark",1,0.004219
"Basement",1,0.004219
"Good Intent",1,0.004219
"XXXTENTACION,Matt OX",1,0.004219
"Derek King",1,0.004219
"MAKAVELIGODD",2,0.008439
"Bad Wolves",1,0.004219
"Five Finger Death Punch",1,0.004219
"Disturbed",1,0.004219
"A$AP Rocky,Skrillex,Birdy Nam Nam,Lord Flacko",1,0.004219
"PSY",1,0.004219
"Wet Leg",1,0.004219
"Joji,Yves Tumor",1,0.004219
"Big Time Rush",2,0.008439
"Taron Egerton",3,0.012658
"Alex Clare",2,0.008439
"Jack Lenz",1,0.004219
"Mia Martina,Waka Flocka Flame",1,0.004219
"blackbear,Gucci Mane",1,0.004219
"frxzen",1,0.004219
"Ty Dolla $ign,The Weeknd,Wiz Khalifa,Mustard",2,0.008439
"A Boogie Wit da Hoodie,Kodak Black",1,0.004219
"G-Eazy,Remo the Hitmaker",1,0.004219
"Emmy Meli",1,0.004219
"Christine Baranski,Cleve Asbury,Shaun Amyot,Rick Negron,Taye Diggs",1,0.004219
"Birdman,Lil Wayne",1,0.004219
"Fresh X Reckless",1,0.004219
"Lay Bankz",1,0.004219
"Dopebwoy,Chivv,3robi",1,0.004219
"mazie",1,0.004219
"mishlawi",1,0.004219
"Jason Derulo,Nicki Minaj,Ty Dolla $ign",1,0.004219
"Ro Ransom,Y2K",1,0.004219
"Flo Rida,Sage The Gemini,Lookas",2,0.008439
"Tyler Cassidy",1,0.004219
"O.T. Genasis",1,0.004219
"MIIA",1,0.004219
"Ghostemane",4,0.016878
"XXXTENTACION,Ski Mask The Slump God",1,0.004219
"Bhad Bhabie",1,0.004219
"Bhad Bhabie,Lil Yachty",1,0.004219
"widowdusk",1,0.004219
"Kanye West,Dwele",1,0.004219
"2Pac,K-Ci & JoJo",1,0.004219
"Ceechynaa",1,0.004219
"2Pac,Snoop Dogg",1,0.004219
"Ice Cube",3,0.012658
"2Pac",1,0.004219
"Makaveli",1,0.004219
"SHOP BOYZ",1,0.004219
"Michael Prince,Koncept P,willnosleep,avonosleep",1,0.004219
"Bleed The Wicked Menace",1,0.004219
"iLoveMemphis",1,0.004219
"M City JR",1,0.004219
"Lil Darkie",4,0.016878
"Sia,Diplo,Labrinth,LSD",2,0.008439
"Lil Darkie,MADJAX",1,0.004219
"Massive Attack,Horace Andy",1,0.004219
"She Wants Revenge",1,0.004219
"Ram Jam",1,0.004219
"Ayesha Erotica",1,0.004219
"Sarcoline",1,0.004219
"Spoken Reasons",1,0.004219
"En Vogue",1,0.004219
"Fugees,Ms. Lauryn Hill",2,0.008439
"JPEGMAFIA",2,0.008439
"Frost Children,Danny Brown",1,0.004219
"2hollis",1,0.004219
"$uicideboy$,Shakewell",1,0.004219
"Michael Kiwanuka",1,0.004219
"GRLwood",1,0.004219
"Cheap Perfume",1,0.004219
"Insane Clown Posse",3,0.012658
"Sleepy Hallow,Doechii",1,0.004219
"Aloboi",1,0.004219
"Camila Cabello,Young Thug",2,0.008439
"Nashville Tribute Collection",1,0.004219
"Ludacris",1,0.004219
"Xavier Wulf",1,0.004219
"Zach Bryan,Watchhouse",1,0.004219
"Chezile",1,0.004219
"Jessies Girl",1,0.004219
"Belinda Carlisle",4,0.016878
"Choirboys",1,0.004219
"Hoobastank",1,0.004219
"Bullet For My Valentine",1,0.004219
"Sigala,James Arthur",1,0.004219
"Eskimo Joe",1,0.004219
"Masked Wolf",1,0.004219
"Joel Corry,RAYE,David Guetta",1,0.004219
"Jess Glynne",3,0.012658
"Savage Garden",2,0.008439
"ICEHOUSE",1,0.004219
"Rodney Atkins",1,0.004219
"Troye Sivan,Betty Who",1,0.004219
"Daryl Braithwaite",1,0.004219
"Little Mix,Nicki Minaj",1,0.004219
"Lady Gaga,Bradley Cooper",2,0.008439
"Clean Bandit,Mabel,24kGoldn",1,0.004219
"Maroon 5,Rihanna",1,0.004219
"Rihanna,Slash",1,0.004219
"Troye Sivan,Ariana Grande",1,0.004219
"Superfruit",1,0.004219
"Josh Dylan,Lily James,Hugh Skinner",1,0.004219
"Cher,Andy Garcia",1,0.004219
"Christine Baranski,Julie Walters,Amanda Seyfried",1,0.004219
"Lily James,Jessica Keenan Wynn,Alexa Davies,Celia Imrie",1,0.004219
"Hugh Skinner,Lily James",2,0.008439
"Sam Feldt,RANI",1,0.004219
"Camila Cabello,DaBaby",1,0.004219
"Short Stack",5,0.021097
"Kasey Chambers",1,0.004219
"Adore Delano",5,0.021097
"YUNGBLUD,Halsey,Travis Barker",1,0.004219
"Zedd,Katy Perry",1,0.004219
"Zager & Evans",1,0.004219
"The Band Perry",4,0.016878
"Miranda Lambert",8,0.033755
"Vonda Shepard",1,0.004219
"Red Illusions",1,0.004219
"Patrick Swayze,Wendy Fraser",1,0.004219
"Ewan McGregor,Alessandro Safina",1,0.004219
"Nicole Kidman,Ewan McGregor,Jamie Allen",1,0.004219
"Elijah Kelley",1,0.004219
"John Travolta,Michelle Pfeiffer",1,0.004219
"Michelle Pfeiffer",1,0.004219
"Catherine Zeta-Jones,Susan Misner,Deidre Goodwin,Denise Faye,Ekaterina Chtchelkanova,Mya Harrison,Taye Diggs",1,0.004219
"Jemaine Clement,Disney",1,0.004219
"Anika Noni Rose",2,0.008439
"Susan Egan,The Muses",1,0.004219
"Nikki Blonsky,Zac Efron,Amanda Bynes,Elijah Kelley,John Travolta,Queen Latifah",1,0.004219
"OMI,AronChupa",1,0.004219
"OMI,Felix Jaehn",2,0.008439
"Maggie Lindemann,CADE,Cheat Codes",1,0.004219
"Conor Maynard",1,0.004219
"Suzi Quatro",7,0.029536
"Clean Bandit,Louisa Johnson",1,0.004219
"Amanda Halloran Written By Kristan Hall",1,0.004219
"Miranda Lambert,Carrie Underwood",1,0.004219
"Tim McGraw",4,0.016878
"Troy Cassar-Daley,Adam Harvey",1,0.004219
"Lee Kernaghan",29,0.122363
"Lee Kernaghan,Adam Brand,Steve Forde",1,0.004219
"Lee Kernaghan,Robby X",1,0.004219
"Jimmy Barnes,David Nicholas",1,0.004219
"Hunters & Collectors",1,0.004219
"Australian Crawl",2,0.008439
"Rogue Traders",1,0.004219
"Sneaky Sound System",1,0.004219
"Jessica Darrow",1,0.004219
"Stephanie Beatriz,Olga Merediz,John Leguizamo,Adassa,Maluma,Encanto - Cast",1,0.004219
"Maddie Zahm",2,0.008439
"Lost Frequencies,Calum Scott",1,0.004219
"Timbaland,Katy Perry",3,0.012658
"PNAU,Troye Sivan",1,0.004219
"Sam Smith,Calvin Harris,Jessie Reyez",1,0.004219
"LeAnn Rimes",5,0.021097
"Missy Higgins",1,0.004219
"Olly Murs,Louisa Johnson",1,0.004219
"Samantha Jade",1,0.004219
"Guy Sebastian",2,0.008439
"Keith Urban,Carrie Underwood",1,0.004219
"Jessica Mauboy",2,0.008439
"Shannon Noll",1,0.004219
"Nikki Webster,Sam Mac",1,0.004219
"Bella Heart",1,0.004219
"Natalia Kills",1,0.004219
"Martina McBride",1,0.004219
"Kristinia DeBarge",1,0.004219
"Avery",1,0.004219
"Emeli Sandé",1,0.004219
"Morgan Evans",1,0.004219
"Little Mix,Stormzy",1,0.004219
"Bonnie McKee",1,0.004219
"Lily James,Jessica Keenan Wynn,Alexa Davies",1,0.004219
"Cher,Meryl Streep,Christine Baranski,Julie Walters,Pierce Brosnan,Colin Firth,Stellan Skarsgård,Andy Garcia,Amanda Seyfried,Dominic Cooper,Lily James,Jessica Keenan Wynn,Alexa Davies,Josh Dylan,Jeremy Irvine,Hugh Skinner",1,0.004219
"Christine Baranski,Philip Michael",1,0.004219
"Julie Walters,Stellan Skarsgård",1,0.004219
"Tina Turner",2,0.008439
"Stan Walker",1,0.004219
"Todrick Hall",13,0.054852
"Priscilla Renea",1,0.004219
"Taylor Swift,Ed Sheeran",1,0.004219
"Zac Efron,Motion Picture Cast of Hairspray",1,0.004219
"Little Mix,Sean Paul",1,0.004219
"Mandy Miles",1,0.004219
"P!nk,Wideboys",1,0.004219
"RuPaul,Clairy Browne",1,0.004219
"Metro Station",2,0.008439
"Hot Chelle Rae,New Boyz",1,0.004219
"LeAnn Rimes,Dave Audé",1,0.004219
"The Darkness",1,0.004219
"Dan + Shay",3,0.012658
"Maroon 5,Christina Aguilera",5,0.021097
"A.R. Rahman,The Pussycat Dolls,Nicole Scherzinger",1,0.004219
"Stephanie McIntosh",1,0.004219
"Young Divas",1,0.004219
"Billy Ray Cyrus",1,0.004219
"The Script,will.i.am",2,0.008439
"Eurythmics,Annie Lennox,Dave Stewart,Aretha Franklin",1,0.004219
"Lionel Richie,Rascal Flatts",1,0.004219
"DNCE,Grease Live Cast",1,0.004219
"Cobra Starship,Leighton Meester",1,0.004219
"Cimorelli",1,0.004219
"RuPaul,The Cast of RuPaul's Drag Race",1,0.004219
"RuPaul,The Cast of RuPaul's Drag Race All Stars, Season 2",1,0.004219
"RuPaul,The Cast of Rupaul's Drag Race All Stars, Season 3",1,0.004219
"Blair St. Clair",2,0.008439
"Ginger Minj",1,0.004219
"Tiësto,Tate McRae",1,0.004219
"G Flip,Lauren Sanderson",1,0.004219
"Delta Goodrem",1,0.004219
"Jordin Sparks",2,0.008439
"Taylor Swift,Brendon Urie,Panic! At The Disco",1,0.004219
"Anna Kendrick",1,0.004219
"Kim Petras,Nicki Minaj",1,0.004219
"Anne-Marie,Shania Twain",1,0.004219
"Divinyls",2,0.008439
"Kenny Rogers",1,0.004219
"Waylon Jennings,Willie Nelson",1,0.004219
"Patsy Cline,The Jordanaires",1,0.004219
"Alan Jackson,Jimmy Buffett",1,0.004219
"Charley Pride",1,0.004219
"Josh Turner",1,0.004219
"Toby Keith",5,0.021097
"Brooks & Dunn",3,0.012658
"Alan Jackson",1,0.004219
"Akon,Colby O'Donis,Kardinal Offishall",2,0.008439
"Ciara,Justin Timberlake",1,0.004219
"Bebe Rexha,Snoop Dogg",1,0.004219
"Dove Cameron,Sofia Carson,Booboo Stewart,Cameron Boyce,Jadah Marie,Anna Cathcart,Disney",1,0.004219
"Dove Cameron,Cameron Boyce,Booboo Stewart,Sofia Carson,Disney",1,0.004219
"China Anne McClain,Thomas Doherty,Dylan Playfair,Disney",1,0.004219
"Dove Cameron,Sofia Carson,Booboo Stewart,Cameron Boyce,China Anne McClain,Mitchell Hope,Thomas Doherty,Dylan Playfair,Sarah Jeffery,Jadah Marie,Brenna D'Amico,Zachary Gibson,Disney",1,0.004219
"Bette Midler,Sarah Jessica Parker,Kathy Najimy",1,0.004219
"Jeremy Irons,Whoopi Goldberg,Cheech Marin,Jim Cummings",1,0.004219
"Sofia Carson,Cameron Boyce,Booboo Stewart,Mitchell Hope,Disney",1,0.004219
"Anthony Gonzalez,Gael Garcia Bernal",1,0.004219
"Jenifer Lewis,The Pinnacle Gospel Choir",1,0.004219
"Julie Fowlis",1,0.004219
"Miguel,Natalia Lafourcade",1,0.004219
"Lea Salonga,Harvey Fierstein,Matthew Wilder,James Hong,Jerry Tondo,Disney",1,0.004219
"Carmen Twillie,Lebo M.",1,0.004219
"Pat Carroll,Disney",1,0.004219
"Emma Watson,Luke Evans,Ensemble - Beauty and the Beast",1,0.004219
"Anthony Gonzalez,Antonio Sol",1,0.004219
"Lea Salonga,Beth Fowler,Marni Nixon,Chorus - Mulan,Disney",1,0.004219
"Dan Stevens",1,0.004219
"Angela Lansbury,Disney",1,0.004219
"Maurice Chevalier",1,0.004219
"Nikki Blonsky,Motion Picture Cast of Hairspray",1,0.004219
"Queen Latifah,Motion Picture Cast of Hairspray",2,0.008439
"Elijah Kelley,Amanda Bynes,Zac Efron,Nikki Blonsky,Motion Picture Cast of Hairspray",1,0.004219
"Todrick Hall,Zoe Roe",1,0.004219
"Todrick Hall,Kylie Sonique",1,0.004219
"Todrick Hall,RuPaul",2,0.008439
"Todrick Hall,Jay Armstrong Johnson",1,0.004219
"Todrick Hall,Nicole Scherzinger",1,0.004219
"Todrick Hall,Bob the Drag Queen",1,0.004219
"Todrick Hall,Jordin Sparks",1,0.004219
"Alaska Thunderfuck,Adore Delano",1,0.004219
"Dove Cameron,Khalid",1,0.004219
"Dove Cameron,Cheyenne Jackson,Disney",1,0.004219
"Dove Cameron,Sofia Carson,Cameron Boyce,Booboo Stewart,China Anne McClain,Thomas Doherty,Disney",1,0.004219
"China Anne McClain,Disney",1,0.004219
"Kristin Chenoweth,Dove Cameron,Disney",1,0.004219
"Ester Dean,Skylar Astin",1,0.004219
"The Treblemakers",1,0.004219
"Calvin Harris,Rihanna",2,0.008439
"Rudimental,Emeli Sandé",1,0.004219
"Sheppard",1,0.004219
"Culture Club",2,0.008439
"Rupert Holmes",1,0.004219
"Jax",1,0.004219
"Maroon 5,Megan Thee Stallion",1,0.004219
"Camila Cabello,Ed Sheeran",2,0.008439
"Marshmello,Khalid",1,0.004219
"Hailee Steinfeld,Grey,Zedd",1,0.004219
"Jake Owen",1,0.004219
"Randy Houser",1,0.004219
"Zac Brown Band,Jimmy Buffett",1,0.004219
"Big & Rich",1,0.004219
"Gretchen Wilson",1,0.004219
"Anson Seabra",1,0.004219
"Bella Poarch",2,0.008439
"Falling In Reverse",1,0.004219
"Nina Tribus",1,0.004219
"Ashnikko,Grimes",1,0.004219
"Kiki Rockwell",2,0.008439
"Lydia the Bard",16,0.067511
"The Vivienne",1,0.004219
"Shea Couleé,Lila Star,The Vixen",1,0.004219
"Shea Couleé",1,0.004219
"Victorious Cast,Elizabeth Gillies,Ariana Grande",1,0.004219
"Victorious Cast,Victoria Justice,Elizabeth Gillies",1,0.004219
"Quarterflash",1,0.004219
"Queens of the Universe",2,0.008439
"Anastacia",2,0.008439
"Deana Carter",1,0.004219
"Jason Aldean",2,0.008439
"Joe Nichols",1,0.004219
"Brad Paisley,Alison Krauss",1,0.004219
"Diamond Rio",1,0.004219
"Kellie Pickler",1,0.004219
"Doris Day,Paul Weston And His Orchestra",1,0.004219
"Brooks Jefferson",1,0.004219
"Phil Vassar",1,0.004219
"Randy Travis",1,0.004219
"Bobby Boris Pickett,The Crypt-Kickers",1,0.004219
"Natalie Jane",1,0.004219
"Sinéad O'Connor",1,0.004219
"Harry Chapin",1,0.004219
"Poison",2,0.008439
"October Country",1,0.004219
"Cutting Crew",3,0.012658
"John Waite",1,0.004219
"Lydia the Bard,Tony Halliwell",2,0.008439
"Bruno Mars,Cardi B",2,0.008439
"Sigala,Ella Eyre",1,0.004219
"Kygo,Whitney Houston",2,0.008439
"David Guetta,USHER",4,0.016878
"Shakira,Rihanna",1,0.004219
"David Guetta,Nicki Minaj",2,0.008439
"Maggie Lindemann,Cheat Codes,CADE",1,0.004219
"Rag'n'Bone Man",1,0.004219
"David Guetta,AFROJACK,Bebe Rexha,Nicki Minaj",1,0.004219
"Ana Swan",1,0.004219
"Wolfmother",1,0.004219
"Dave Dobbyn,Herbs",1,0.004219
"Bernard Fanning",1,0.004219
"Bachelor Girl",1,0.004219
"Redgum",1,0.004219
"Goanna",1,0.004219
"Pseudo Echo",1,0.004219
"Jimmy Barnes",1,0.004219
"Diesel",1,0.004219
"Ian Moss",1,0.004219
"Richard Clapton",1,0.004219
"Skyhooks",1,0.004219
"Sabrina Carpenter,Dolly Parton",1,0.004219
"Patsy Cline",1,0.004219
"Beverley Knight,Sister Act (2024 London Cast)",1,0.004219
"Tori Kelly",2,0.008439
"Tori Kelly,Pharrell Williams",1,0.004219
"Scarlett Johansson",3,0.012658
"Reese Witherspoon,Nick Kroll",1,0.004219
"Bomba Estéreo",1,0.004219
"Tori Kelly,Taron Egerton,Scarlett Johansson,Nick Kroll",1,0.004219
"Auli'i Cravalho,Hualālai Chung,Rose Matafeo,David Fane,Disney",1,0.004219
"Auli'i Cravalho,Disney,Rachel House",1,0.004219
"Awhimai Fraser,Disney",1,0.004219
"Meryl Streep",1,0.004219
"Timmy Trumpet,Savage",1,0.004219
"Reba McEntire",1,0.004219
"Van Halen",2,0.008439
"Village People",2,0.008439
"Chris Medina",1,0.004219
"Inner Circle",1,0.004219
"Mohombi",1,0.004219
"Mohombi,Nicole Scherzinger",1,0.004219
"Neil Donnell",1,0.004219
"Pitbull,Marc Anthony",1,0.004219
"Snoop Dogg,David Guetta,Giorgio Tuinfort,Frédéric Riesterer",1,0.004219
"Shakira,Freshlyground",1,0.004219
"Michel Teló",1,0.004219
"Mike Posner,Gigamesh",2,0.008439
"B.o.B,Bruno Mars",3,0.012658
"Passenger",1,0.004219
"Flo Rida,Pitbull",1,0.004219
"Hermes House Band",1,0.004219
"Luke Christopher",1,0.004219
"Mr. Probz",1,0.004219
"Robin Thicke,T.I.,Pharrell Williams",3,0.012658
"Bjørn Johan Muri",1,0.004219
"Donkeyboy",4,0.016878
"Matoma,Faith Evans,The Notorious B.I.G.,Snoop Dogg",1,0.004219
"Coolio,L.V.",1,0.004219
"Ariana Grande,Iggy Azalea",2,0.008439
"John Travolta,Jeff Conaway",2,0.008439
"Lucenzo,Don Omar",1,0.004219
"Huey Lewis & The News",1,0.004219
"Alexander Rybak",1,0.004219
"Kungs,Cookin' On 3 Burners",1,0.004219
"Isac Elliot",1,0.004219
"Jessie J,B.o.B",1,0.004219
"Kygo,Conrad Sewell",1,0.004219
"U.S.A. For Africa",1,0.004219
"Dexys Midnight Runners,Kevin Rowland",1,0.004219
"ItaloBrothers",1,0.004219
"David Guetta,Kelly Rowland",1,0.004219
"Guy Sebastian,Lupe Fiasco",1,0.004219
"Veronica Jax",1,0.004219
"Laleh",1,0.004219
"Adelén",1,0.004219
"CHIC",1,0.004219
"Pierce Brosnan,Meryl Streep",1,0.004219
"Lena",1,0.004219
"Avicii,Conrad Sewell",1,0.004219
"David Guetta,Sam Martin",1,0.004219
"2Pac,Big Syke",1,0.004219
"Tez Cadey",1,0.004219
"David Guetta,Ne-Yo,Akon",2,0.008439
"Pitbull,Jennifer Lopez,Claudia Leitte",1,0.004219
"Becky Hill,David Guetta",1,0.004219
"Logic,Rag'n'Bone Man",1,0.004219
"Lissie",1,0.004219
"Nik Kershaw",1,0.004219
"Status Quo",1,0.004219
"Kakkmaddafakka",1,0.004219
"Amy Diamond",1,0.004219
"Duffy",1,0.004219
"Alphaville",2,0.008439
"Kygo,Labrinth",1,0.004219
"The Monroes",1,0.004219
"Scorpions",1,0.004219
"The Blues Brothers,Aretha Franklin",1,0.004219
"Sam & Dave",1,0.004219
"Bertine Zetlitz",1,0.004219
"Loreen",1,0.004219
"Måns Zelmerlöw",1,0.004219
"Michael Bublé",1,0.004219
"Dagny",1,0.004219
"Wet Wet Wet",1,0.004219
"Barry Manilow",1,0.004219
"The Trammps",1,0.004219
"Bill Medley,Jennifer Warnes",1,0.004219
"Jan Hammer",1,0.004219
"Rick James",1,0.004219
"Edwin Starr",1,0.004219
"Enrique Iglesias",1,0.004219
"KISS",1,0.004219
"Barry White",1,0.004219
"George Benson",1,0.004219
"Rock Mafia",1,0.004219
"Billy Ocean",1,0.004219
"Player",1,0.004219
"Candi Staton",1,0.004219
"Jungle,Channel Tres",1,0.004219
"Seeb,Skip Marley",1,0.004219
"Sugababes",1,0.004219
"Murray Head",1,0.004219
"Amy Macdonald",1,0.004219
"Irene Cara",1,0.004219
"Drake,PARTYNEXTDOOR",3,0.012658
"CEO Trayle",1,0.004219
"Drake,GIVĒON",1,0.004219
"Don Toliver,Quavo,Offset",1,0.004219
"03 Greedo",1,0.004219
"Jhené Aiko,Childish Gambino",1,0.004219
"Tory Lanez,RL Grime",1,0.004219
"Drake,Sampha",1,0.004219
"Childish Gambino,Jhené Aiko",1,0.004219
"Yebba,A$AP Rocky",1,0.004219
"Daniel Caesar,Kali Uchis",1,0.004219
"SZA,Chance the Rapper",1,0.004219
"Stunna Gambino",1,0.004219
"Rick Ross,Drake,Chrisette Michele",1,0.004219
"Tyler, The Creator,Rex Orange County,Anna of the North",1,0.004219
"Drake,Travis Scott",1,0.004219
"Tyler, The Creator,A$AP Rocky",1,0.004219
"A$AP Rocky,Frank Ocean",1,0.004219
"Drake,Nicki Minaj",1,0.004219
"Kiana Ledé,Bryson Tiller",1,0.004219
"Яeternity",1,0.004219
"Reggie Becton",1,0.004219
"Kehlani,Ty Dolla $ign",1,0.004219
"ilostmyself",1,0.004219
"d3puu",1,0.004219
"SZA,Don Toliver",1,0.004219
"Marshmello,Brent Faiyaz",1,0.004219
"SZA,The Neptunes,Pharrell Williams,Ty Dolla $ign",1,0.004219
"Drake,Static Major,Ty Dolla $ign",1,0.004219
"Drake,Michael Jackson",1,0.004219
"Daniel Caesar,Ty Dolla $ign",1,0.004219
"Daniel Caesar,Charlotte Day Wilson",1,0.004219
"Daniel Caesar,John Mayer",1,0.004219
"Daniel Caesar,Mustafa",1,0.004219
"G-Eazy,Christoph Andersson",1,0.004219
"A$AP Rocky,Imogen Heap,Clams Casino",1,0.004219
"juju<3",1,0.004219
"H.E.R.",5,0.021097
"Daniel Caesar,Sean Leon,Jacob Collier",1,0.004219
"LUCKI",1,0.004219
"Jace!",1,0.004219
"Veeze",2,0.008439
"Rihanna,Future",2,0.008439
"Tyler, The Creator,Frank Ocean",2,0.008439
"Future,The Weeknd",1,0.004219
"Travis Scott,SZA,Future",2,0.008439
"Timbaland,Drake",1,0.004219
"Jhené Aiko",8,0.033755
"Jhené Aiko,Big Sean",2,0.008439
"Frank Ocen",1,0.004219
"80purppp",1,0.004219
"Pi’erre Bourne,Sharc",1,0.004219
"Lil Yachty,Future,Playboi Carti",1,0.004219
"Drake,Lykke Li",1,0.004219
"Autumn!",1,0.004219
"Kendrick Lamar,Drake",1,0.004219
"Kendrick Lamar,Rihanna",1,0.004219
"Naomi Sharon",1,0.004219
"Trippie Redd,PARTYNEXTDOOR",1,0.004219
"Kelly Rowland,Lil Wayne",1,0.004219
"Future,Kelly Rowland",1,0.004219
"Rick Ross,Nicki Minaj",1,0.004219
"DJ Khaled,Drake,Rick Ross,Lil Wayne",1,0.004219
"Drake,Trey Songz,Lil Wayne",1,0.004219
"Ro James",1,0.004219
"Trill Family,Boosie Badazz,Webbie,Kiara",1,0.004219
"DJ Khaled,Rihanna,Bryson Tiller",1,0.004219
"Drake,Jhené Aiko",1,0.004219
"Drake,Yebba",1,0.004219
"Jhené Aiko,Kurupt",1,0.004219
"Jhené Aiko,Namiko,Miyagi",1,0.004219
"Jhené Aiko,Swae Lee",1,0.004219
"Omarion,Chris Brown,Jhené Aiko",1,0.004219
"Jhené Aiko,Future,Miguel",1,0.004219
"Summer Walker,Jhené Aiko",1,0.004219
"Drake,SZA",1,0.004219
"Rick Ross,Wale,Drake",1,0.004219
"Summer Walker,PARTYNEXTDOOR",1,0.004219
"Nicki Minaj,Jeremih",1,0.004219
"DaniLeigh,Chris Brown",1,0.004219
"Meek Mill,Jeremih,PnB Rock",1,0.004219
"USHER,Alicia Keys",2,0.008439
"Chris Brown,USHER,Rick Ross",1,0.004219
"SZA,Phoebe Bridgers",1,0.004219
"SZA,Ol' Dirty Bastard",1,0.004219
"Summer Walker,Drake",1,0.004219
"Chris Travis",1,0.004219
"Tems",1,0.004219
"Brent Faiyaz,Dahi,Tyler, The Creator",1,0.004219
"Brent Faiyaz,Drake,The Neptunes",1,0.004219
"Ciara",1,0.004219
"Jacquees,Summer Walker,6LACK",1,0.004219
"Drake,Omarion",1,0.004219
"Teddy Swims",1,0.004219
"Sonder,Jorja Smith",1,0.004219
"Drake,Jeezy",1,0.004219
"Lil Yachty,Future,Mike WiLL Made-It",1,0.004219
"Stunna Girl",3,0.012658
"Shakur Luciano",1,0.004219
"DeJ Loaf,Lil Wayne",1,0.004219
"Kodak Black,Boosie Badazz",1,0.004219
"Lil Baby,Lil Durk",1,0.004219
"TurnmeupHaiti",1,0.004219
"DeJ Loaf,Future",1,0.004219
"MoneySign Suede",1,0.004219
"atm luv",1,0.004219
"21 Savage,Summer Walker",1,0.004219
"Kodak Black,Plies",1,0.004219
"Jacquees,Lloyd,Rich Homie Quan",1,0.004219
"Saweetie,Jhené Aiko",1,0.004219
"City Girls,JT",1,0.004219
"YFN Lucci",3,0.012658
"Sexyy Red,Tay Keith",1,0.004219
