tracks,occurrence,freqency
"Credence Hands Out Leaflets",1,0.005988
"A Close Shave",1,0.005988
"Conviction (Main Theme from Tom Clancy’s Splinter Cell Conviction)",2,0.011976
"The Greater Good",2,0.011976
"7 Tunes Heard in China: No. 7, Tebetan Dance",1,0.005988
"Bones",1,0.005988
"The Queen's Justice",1,0.005988
"Burn It All",1,0.005988
"Opaque",1,0.005988
"All Armed",2,0.011976
"Today We Hunt",1,0.005988
"The Inexorable Advance of Mr. Delaney",2,0.011976
"The Tavern",1,0.005988
"Medieval Tavern",1,0.005988
"Gift of Life",1,0.005988
"Cascading Colors",1,0.005988
"Odin Confesses",1,0.005988
"Elegy For Dunkirk",1,0.005988
"Dumbledore's Foreboding (Harry Potter & The Half-Blood Prince)",1,0.005988
"Pan's Labyrinth Lullaby",2,0.011976
"Cerebro",1,0.005988
"Requiem of the Night",1,0.005988
"Ragnar Challenges the Earl",1,0.005988
"Theme from Desolation of Smaug (From Desolation of Smaug Trailer 2013)",1,0.005988
"Decision",1,0.005988
"Omens in the Clouds",2,0.011976
"Sands of the Alik'r",4,0.023952
"Imperial Legion",2,0.011976
"The Beast Hunter",1,0.005988
"The United Nations",1,0.005988
"Secret Dream",1,0.005988
"Love Rushes In",1,0.005988
"Sea of Stars",1,0.005988
"Floating Flames",1,0.005988
"The Darkness Within",2,0.011976
"The Descent",1,0.005988
"The Outbreak",1,0.005988
"Kwenthrith's Story",1,0.005988
"Rollo Learns of Siggy's Sacrifice",2,0.011976
"Helga Tells Floki of Harbard",1,0.005988
"Ragnar Sets Sail for Home",2,0.011976
"Rollo Tries to Regain Ragnar's Trust",1,0.005988
"Aslaug In Pain",1,0.005988
"Ragnar Meets Ingstad",1,0.005988
"Athelstan Translates Scrolls",1,0.005988
"Porunn's Metaphorical Swim",1,0.005988
"The Sorcerers Symphony",1,0.005988
"A Hero Will Rise",1,0.005988
"Avery's Descent",2,0.011976
"Family Secrets",2,0.011976
"Where Did Everybody Go?",1,0.005988
"One Last Time",1,0.005988
"Sic Parvis Magna",1,0.005988
"Marooned",1,0.005988
"Canceling the Apocalypse",1,0.005988
"Mars",1,0.005988
"Rose Creek Oppression",2,0.011976
"The Warmind",1,0.005988
"Town Exodus - Knife Training",1,0.005988
"7 Days, that's all You Got",1,0.005988
"...and Here's What Happened Since We Last Saw You (feat. Oskar Clase)",1,0.005988
"A Key to the Past",1,0.005988
"Lost Time",1,0.005988
"Ossuary 5 - Rest",1,0.005988
"L'addition",1,0.005988
"Bloodlines",3,0.017964
"A Lannister Always Pays His Debts",1,0.005988
"Machiavelli",2,0.011976
"The Three Banners: Fanfare",1,0.005988
"Daniel's 9th Cipher",1,0.005988
"Witchwood",1,0.005988
"Death Valley",1,0.005988
"The Bridge",1,0.005988
"Samaritan",1,0.005988
"The Devils Share",1,0.005988
"Before the Old Gods",1,0.005988
"Chinstrap Penguins",1,0.005988
"Sonmi's Discovery",1,0.005988
"Taking Off",1,0.005988
"The Deeds Of Coriolanus",2,0.011976
"Right Wing Element",1,0.005988
"Clean Your Desk",1,0.005988
"503 (From Angels & Demons Soundtrack)",2,0.011976
"The Commonwealth",1,0.005988
"Knights / Promises",2,0.011976
"Arthas, My Son (Cinematic Intro)",2,0.011976
"Diamonds",1,0.005988
"Not the Same Hard",1,0.005988
"You're Carrying His Child",2,0.011976
"Ravenna Returns",1,0.005988
"Back in Time",1,0.005988
"Leaving Uncle",1,0.005988
"All the Women",1,0.005988
"Brother Mine",1,0.005988
"She Was Different",1,0.005988
"Did You Ever See Whitey Bulger Murder Anyone?",1,0.005988
"There's Usually One Right Move",1,0.005988
"Abstergo",1,0.005988
"Ancestral Plane",1,0.005988
"Loyal to the Throne",1,0.005988
"Zemo",1,0.005988
"Adagio - Bonus Track",1,0.005988
"Fracture",1,0.005988
"The Great Battle",1,0.005988
"Revelations",1,0.005988
"Erupting Light",1,0.005988
"The Gathering Storm",3,0.017964
"Reverie: Sand and Stone",2,0.011976
"Without Color",1,0.005988
"Meaning",1,0.005988
"Your Mother Loves You",3,0.017964
"I Need You by My Side (Bonus Track)",1,0.005988
"Ravenswatch",1,0.005988
"Purity of Heart",1,0.005988
"Sir Galahad",1,0.005988
"Unbowed, Unbent, Unbroken - Bonus Track",3,0.017964
"Airport Attack",1,0.005988
"The Fire Dragon",2,0.011976
"Sons Of Durin",2,0.011976
"Meet the Sisters!",2,0.011976
"Tatarigami - From Princess Mononoke",1,0.005988
"Condor Clash",1,0.005988
"Battle of the Bewilderbeast",1,0.005988
"The Forest River - Extended Version",1,0.005988
"Valkyries",2,0.011976
"Killer",1,0.005988
"An Atrementous City",1,0.005988
"Mysterious Remains",1,0.005988
"Sinister Shadows",1,0.005988
"Altar of Hope (Act 1)",1,0.005988
"Firebreak Manor",1,0.005988
"Seagrot",1,0.005988
"Dark Caverns",2,0.011976
"crepuscolo",1,0.005988
"Lost in Time",1,0.005988
"Viper Manor",1,0.005988
"Dexter - The blood theme",1,0.005988
"Combat in the Ruins",1,0.005988
"Commanding The Fury",1,0.005988
"Silver For Monsters...",2,0.011976
"Blood On The Cobblestones",1,0.005988
"Phoenix Rider",1,0.005988
"森を牛耳る蛮顎の竜",1,0.005988
"Forged In Fire",1,0.005988
"Guards of the Cult",3,0.017964
"Desert Attack",1,0.005988
"Janissary Attack",1,0.005988
"Battle",1,0.005988
"The Butcher's Circus Combat",2,0.011976
"I Would Have Created a Paradise",1,0.005988
"Fallen Knights",1,0.005988
"Lead Your Fights",1,0.005988
"Foetor Combat",1,0.005988
"Sprawl Battle",1,0.005988
"The Shroud of the Deep",1,0.005988
"Whence the Waters Flow",1,0.005988
"Honor (Main Title Theme from The Pacific)",1,0.005988
"Main Titles (From the HBO Miniseries Band of Brothers Soundtrack)",1,0.005988
"Newman: American Beauty: No. 12, Any Other Name",1,0.005988
"The Guardian Suite",1,0.005988
"Truman Sleeps",1,0.005988
"Harry Potter And The Deathly Hallows Part 1 - Obliviate",1,0.005988
"Lily's Theme (From Harry Potter and the Deathly Hallows Part 2)",1,0.005988
"Childhood",1,0.005988
"LIly's Theme",1,0.005988
"Can You See Jane?",1,0.005988
"A New Beginning",2,0.011976
"Father Kolbe's Preaching",1,0.005988
"The Purpose",1,0.005988
"A Window to the Past",1,0.005988
"Dawn - From Pride & Prejudice Soundtrack",1,0.005988
"Eshkeri: Yvaine",1,0.005988
"Dead Island Trailer Theme (Original Soundtrack)",1,0.005988
"When Ginny Kissed Harry (Harry Potter & The Half-Blood Prince)",1,0.005988
"A Walk in the Woods",1,0.005988
"Of Fathers and Sons",2,0.011976
"Sending the Earl to Valhalla",1,0.005988
"The Angel of Death",1,0.005988
"Ragnar Meets the Naked Woman",1,0.005988
"Man of Steel - Elegy - Cover Version",1,0.005988
"Pilgrims on a Long Journey",2,0.011976
"Funeral Dirge",1,0.005988
"Woods Darker Than Night",1,0.005988
"Cloud Atlas End Title",1,0.005988
"Yearning for Moonshadow",5,0.029940
"They Did Not Die in Vain",2,0.011976
"Ragnar Reunites With Family",1,0.005988
"Vikings Mourn Their Dead",1,0.005988
"The Brothers Drake",1,0.005988
"A Normal Life",1,0.005988
"Ethan's Theme",2,0.011976
"Extremely Loud and Incredibly Close",1,0.005988
"Tha and Wes",1,0.005988
"Final Breath",1,0.005988
"De Hominis Dignitate",1,0.005988
"1995",1,0.005988
"Dreams Become Real",1,0.005988
"Dark Times",1,0.005988
"Gore's Theme",2,0.011976
"Death of A'ba",1,0.005988
"I Was Born for This",4,0.023952
"A Choice",2,0.011976
"Some",2,0.011976
"Mermaids of the Kelp Garden",3,0.017964
"Lowering the Banners (Sundown)",4,0.023952
"Lament for the Queen",1,0.005988
"Anna & Michiel Losing Sleep",4,0.023952
"Tessa",4,0.023952
"I Was Lost Without You",1,0.005988
"Hodor - Bonus Track",1,0.005988
"Saints & Strangers",1,0.005988
"Pilgrim Legacy",1,0.005988
"Illusion",1,0.005988
"Cloud Atlas Finale",2,0.011976
"A Love Song for Humanity",1,0.005988
"There was a Boy",1,0.005988
"Rebirth",1,0.005988
"He’s Listening to You Tina",1,0.005988
"nan",0,0.000000
"Farewell",3,0.017964
"Tarzan and Jane",1,0.005988
"Solitude",2,0.011976
"Who I Want to Be",2,0.011976
"Together We Will Live Forever",1,0.005988
"The Creed",1,0.005988
"Consequences",1,0.005988
"Gatekeeper",1,0.005988
"Elevation",1,0.005988
"Overcast",1,0.005988
"Ascent",1,0.005988
"The Sky Wheels Slowly Spin",2,0.011976
"Alcalá",1,0.005988
"Harvest Dawn",4,0.023952
"Mage Tower",1,0.005988
"Haunted Exile",1,0.005988
"Elegy for Refugees",1,0.005988
"The Guidance Bridge",1,0.005988
"All Gone (Reunion)",1,0.005988
"All Gone (Seasons)",2,0.011976
"To the Stars - From Ad Astra Soundtrack",2,0.011976
"Solace",3,0.017964
"Trespasser - Lost Elf Theme",3,0.017964
"Combat in the Vaults",1,0.005988
"The Final Combat",1,0.005988
"Return to the Warrens",1,0.005988
"The Cove Battle",1,0.005988
"Father",3,0.017964
"The Necromorphs Attack",1,0.005988
"Fly Me To The Aegis Seven Moon",1,0.005988
"Severed Limbs Are Hazardous Waste",1,0.005988
"I Left My Heart In Med Lab 3",1,0.005988
"The Leviathan",1,0.005988
"Cyanide Systems Offline",1,0.005988
"I've Got You Devolving Under My Skin",1,0.005988
"Manual Survival Mode Seven",1,0.005988
"The Cost Of Living Is On The Rise",1,0.005988
"The Hive Mind",1,0.005988
"Escape From The Planet Of The Red Marker",1,0.005988
"Take The Shot",1,0.005988
"Hatred's Shadow Combat",1,0.005988
"Viimeinen Taistelu",1,0.005988
"Hordes Descend on Targoviste",2,0.011976
"Trevor Fights the Mob",1,0.005988
"Trevor Fights the Cyclops",1,0.005988
"Night Hordes Besiege Gresit",1,0.005988
"There's an Army of Us",1,0.005988
"Trevor Fights Alucard",1,0.005988
"Into the Flame",1,0.005988
"Entering Stem",1,0.005988
"The Lost",1,0.005988
"Spotted",1,0.005988
"Fight with the Guardian",1,0.005988
"Aperture Watches",1,0.005988
"One Final Photo",1,0.005988
"Bleeding Charon",3,0.017964
"Minos",2,0.011976
"Medusa",1,0.005988
"Knight Artorias",2,0.011976
"Yamata-No-Orochi",3,0.017964
"Futile Escape",1,0.005988
"Shadow of the Ashen",1,0.005988
"Halling efter Per Loof",2,0.011976
"Death of Prince Albert",1,0.005988
"Countryside",1,0.005988
"Russia 1917",1,0.005988
"Was It a Boy or a Girl (Anna's Theme)",1,0.005988
"Anna Receives Letters",1,0.005988
"Return to Skyhold",1,0.005988
"End Titles / Credits",1,0.005988
"The Great Depression",1,0.005988
"Singing Indri",2,0.011976
"Victory of Life",2,0.011976
"The Streak",1,0.005988
"Maria and the Violin's String",1,0.005988
"The Galleon Restored",1,0.005988
"Credits",1,0.005988
"Dawn of Creation",1,0.005988
"The Proving (feat. Julie Elven & Cirlce Percussion) - Part 1 - Motherland",1,0.005988
"Always a Dreamer",1,0.005988
"A King's Sunset",1,0.005988
"The Lost Legacy",1,0.005988
"Journey Home",1,0.005988
"In Undertones - Broken Lords Theme",1,0.005988
"Reign of the Septims",1,0.005988
"Winter's Dawn",1,0.005988
"draumr",2,0.011976
"We Have to Go",1,0.005988
"What Is Dead May Never Die - From The Game Of Thrones: Season 2 Soundtrack",1,0.005988
"The Legend of Excalibur",1,0.005988
"Kill Them All",1,0.005988
"Medivh",1,0.005988
"Jump",2,0.011976
"Home to Dragons",2,0.011976
"Galley Slaves",1,0.005988
"The Monsters",1,0.005988
"Aethindal",1,0.005988
"Snoke",2,0.011976
"The Final Descent",1,0.005988
"The Tainted Mountain",1,0.005988
"A World Made of Metal",1,0.005988
"Forged in Flame",2,0.011976
"My Name Is Lincoln",2,0.011976
"The All Spark",1,0.005988
"Prima Vista Orchestra (FINAL Fantasy Ix)",1,0.005988
"Sol Invictus",1,0.005988
"Slaves To Rome",1,0.005988
"The Beginning of the Partnership",1,0.005988
"Battle Los Angeles Hymn",1,0.005988
"Opening",2,0.011976
"In The Beginning",1,0.005988
"Pray For Us",1,0.005988
"The Great Plains",2,0.011976
"Prologue: Birth",1,0.005988
"Unlocking the Mind (From The Theory of Everything) [Extended Mix] [Trailer Music]",1,0.005988
"Inside the Case",2,0.011976
"A New Day",1,0.005988
"探究の孤独 ～ 3期団の研究基地",1,0.005988
"Nearly There",1,0.005988
"Memory",3,0.017964
"Mandy Love Theme",1,0.005988
"The Frozen Flame",1,0.005988
"Graue Wolken unter dem Meer",1,0.005988
"Last Man Standing",1,0.005988
"The Night Is Dark",1,0.005988
"Reach",2,0.011976
"The Settlement",1,0.005988
"New Home",1,0.005988
"Alone We Have No Future",1,0.005988
"Grieving",1,0.005988
"Made of Words",2,0.011976
"We Can't Turn Away",1,0.005988
"Wellspring",1,0.005988
"Return",1,0.005988
"Far East Princess",1,0.005988
"Fantastic Dim Bar",1,0.005988
"Childhood I",2,0.011976
"Classic Horror 1",2,0.011976
"Dreamlike",2,0.011976
"Ghostpocalypse - 6 Crossing the Threshold",1,0.005988
"Ghostpocalypse - 8 Epilog",1,0.005988
"The Other Side of the Door",1,0.005988
"Past the Edge 2",1,0.005988
"Penumbra",1,0.005988
"Yorktown Theme (Pop Goes the Weasel)",1,0.005988
"Return of Lazarus",1,0.005988
"Symbiosis",1,0.005988
"Leave Unseen",2,0.011976
"Vanes",1,0.005988
"Morok (Uber)",1,0.005988
"Outcry",1,0.005988
"Seelenhain (Summatim)",1,0.005988
"Through the Gates of Death",1,0.005988
"Vocerah",1,0.005988
"The Prophecy",1,0.005988
"Lapis Occultus",2,0.011976
"Final Prayer",1,0.005988
"The House of Troubles (feat. Jeremy Soule)",2,0.011976
"Orphanage",3,0.017964
"Furnace",2,0.011976
"Faith",3,0.017964
"Fausto",2,0.011976
"Balcony",2,0.011976
"Nilfgaard",2,0.011976
"Carter's House",2,0.011976
"Inside Of The Deadly Wound",2,0.011976
"Welcome to Union",1,0.005988
"Path To Minos",1,0.005988
"Bridges",2,0.011976
"The Hooks",1,0.005988
"Year of the Elephant",2,0.011976
"Court of the Hedons",1,0.005988
"The Bells",1,0.005988
"Brennenburg Theme",2,0.011976
"The Story of Mordred",1,0.005988
"Lacrima",1,0.005988
"Hidden Horrors",1,0.005988
"The Place Of All Fears",1,0.005988
"Winter's Wrath",1,0.005988
"Warlords Of Avernus",1,0.005988
"Theme for Unknown",1,0.005988
"What Waits Below",1,0.005988
"He Is the Ancient, He Is the Land",1,0.005988
"Infernal War Machines",1,0.005988
"Sanitarium Gates",1,0.005988
"Micolash, Nightmare Host",1,0.005988
"Inquisition",1,0.005988
"Entre Bordados",1,0.005988
"Traverse the Mountain",1,0.005988
"Malice Stalks",1,0.005988
"Pure Evil",1,0.005988
"un'altra persona",1,0.005988
"Yakety Sax - Theme from The Benny Hill Show",1,0.005988
"Benny Hill",1,0.005988
"Infernal Galop",1,0.005988
"Soul Bossa Nova",1,0.005988
"Baby Elephant Walk",1,0.005988
"Never Gonna Give You Up",1,0.005988
"Meanwhile in Bavaria",1,0.005988
"Pink Panther Theme",1,0.005988
"Temptation Sensation (Main Title)",1,0.005988
"Ride of the Valkyries",1,0.005988
"Sirius",1,0.005988
"Stretched Thin",1,0.005988
"Portrait of a Headless Man",1,0.005988
"Trials of the Blood Dragon",1,0.005988
"Tombtorial",1,0.005988
"The Whirling Infinite",1,0.005988
"The Prettiest Remix",1,0.005988
"Under A Tree",1,0.005988
"The Prettiest Weed",1,0.005988
"Ode To A Room",1,0.005988
"Battles 1 (Bonus Track)",1,0.005988
"Battles 2 (Bonus Track)",1,0.005988
"Com64 (Bonus Track)",1,0.005988
"Death to Everyone (Bonus Track)",1,0.005988
"Confronting The Wolf (Bonus Track)",1,0.005988
"Up A Mountain (Bonus Track)",1,0.005988
"Activating Trigons(Bonus Track)",1,0.005988
"Stairway to Revelation",1,0.005988
"Dead End",1,0.005988
"Rhythmortis",1,0.005988
"Disco Descent",1,0.005988
"Crypteque",2,0.011976
"Mausoleum Mash",1,0.005988
"Konga Conga Kappa",1,0.005988
"Fungal Funk",1,0.005988
"Grave Throbbing",1,0.005988
"Dance of the Decorous",1,0.005988
"A Cold Sweat",1,0.005988
"Styx and Stones",1,0.005988
"Heart of the Crypt",1,0.005988
"For Whom the Knell Tolls (feat. FamilyJules7x)",1,0.005988
"Last Dance",1,0.005988
"Rex's Escape",1,0.005988
"Freefall",1,0.005988
"Lock On",1,0.005988
"Inferno",1,0.005988
"Punker",1,0.005988
"Blooming Villain (From Persona 5)",1,0.005988
"Birth of the New Model",1,0.005988
"One Step Ahead",1,0.005988
"Mother Russia Bleeds",1,0.005988
"Resistance",2,0.011976
"Cravers Prologue",2,0.011976
"Semi Sacred Geometry",1,0.005988
"Synthax Terror",1,0.005988
"Run Program",1,0.005988
"Hourglass",1,0.005988
"Dirt",1,0.005988
"L.V.T.H.N. Central Unit",1,0.005988
"Cosmos (Battle)",1,0.005988
"MilkyWay (Battle)",1,0.005988
"Civil (Battle)",1,0.005988
"Debris (Battle)",1,0.005988
"Rockmen (Battle)",1,0.005988
"Last Stand",1,0.005988
"Derezzed - From TRON: Legacy/Score",1,0.005988
"Archive Seven",1,0.005988
"Guns - Infiltrate 2015 Mix",1,0.005988
"McQueen",1,0.005988
"Kingpin",1,0.005988
"Silence of the Swans",1,0.005988
"Odyssey XIX",1,0.005988
"Golden Taurus",1,0.005988
"Dreamboat",1,0.005988
"Master of the Universe",1,0.005988
"Neo-Tokyo (Dance With The Dead Remix) - Instrumental",1,0.005988
"Red Light Syndrome",1,0.005988
"Lunatic Visions - Chronos Remix",1,0.005988
"Little Aliens",1,0.005988
"Sunshine Coastline",1,0.005988
"A.H.B.",1,0.005988
"Path to Glory",1,0.005988
"Hopes and Dreams",1,0.005988
"Corneria (From Star Fox)",1,0.005988
"Six Feet Thunder",1,0.005988
"Boomer Kuwanger (Mega Man X)",2,0.011976
"End of the Unknown",1,0.005988
"Voice of no Return",1,0.005988
"Luftrauser",1,0.005988
"Mire",2,0.011976
"Outro",2,0.011976
"Amiren, the Matriarch",1,0.005988
"Raid on the Castle - Score",1,0.005988
"The Duel - Score",1,0.005988
"Agent of Chaos",1,0.005988
"Frontier At Arms",1,0.005988
"You Must Succeed",1,0.005988
"Against All Odds",1,0.005988
"Rooftop Chase",1,0.005988
"The Key",1,0.005988
"The Ruse",1,0.005988
"Alone Against All",1,0.005988
"Laying Up the Trap",1,0.005988
"The Will to Endure",1,0.005988
"Man With the Wolf Hood",1,0.005988
"Freedom Fighter",1,0.005988
"Battle at Sea",1,0.005988
"Batten Down the Hatches",1,0.005988
"Ships of Legend",1,0.005988
"The Endless Wave of Hurlocks",1,0.005988
"Thenns",1,0.005988
"Let's Kill Some Crows",1,0.005988
"His Name Is Shane and He Drives",1,0.005988
"Battle Royale",1,0.005988
"Fight the Tyranny",1,0.005988
"Conqueror",1,0.005988
"Rise from the Underworld (feat. Celldweller)",1,0.005988
"Trouble in Jerusalem",1,0.005988
"In the Service of Humanity",1,0.005988
"The Scavenger's Camp",1,0.005988
"Why Do We Fall?",1,0.005988
"Torn",1,0.005988
"Battling The Green Death",1,0.005988
"Attack On the Gate",1,0.005988
"Icarus - Main Theme",1,0.005988
"Between Hammer And Anvil",1,0.005988
"Scaling the Ziggurat",2,0.011976
"The Savage Peaks",1,0.005988
"Echoes Of Angmar",1,0.005988
"The Savage Ettenmoors",1,0.005988
"Into The Heart Of The Storm",1,0.005988
"The Attack Begins",1,0.005988
"Well Hello, Witch Hunter",1,0.005988
"Aqua Vitae",1,0.005988
"Reign of Vengeance",1,0.005988
"Shere Khan's War Theme",1,0.005988
"Regain the Prize",1,0.005988
"Belly Of The Beast",1,0.005988
"Darkbeast",1,0.005988
"Amygdala",1,0.005988
"Bloodborne",2,0.011976
"Protectors of the Earth",2,0.011976
"Fire Mountain",1,0.005988
"Primarch's Honour",1,0.005988
"The Battle of Kijkduin / Bestevaer",1,0.005988
"Two Worlds Colliding",1,0.005988
"The Final Battle Begins",2,0.011976
"Sniper",1,0.005988
"Shadow Realm",1,0.005988
"Morlocks Attack",1,0.005988
"Above and Below",1,0.005988
"Kill Eurystheus",1,0.005988
"Bessi-Battle",1,0.005988
"The Magneto Effect",1,0.005988
"Bus Ride",1,0.005988
"Make You A Sword Of Me",1,0.005988
"Battle at the Fort",1,0.005988
"The Mighty Jarl Of Skellige",2,0.011976
"Boss Theme",1,0.005988
"Warchief III",2,0.011976
"Children of Rhyn'Khet",2,0.011976
"Sadistic Fury",1,0.005988
"Hagaz the Killer",1,0.005988
"Three-headed Menace - Chimera Battle",1,0.005988
"Tribal Drums (Epic Movie)",1,0.005988
"Thor: The Dark World",1,0.005988
"Wings of Glory (Trailer Music)",1,0.005988
"Fighting Back",1,0.005988
"Battle of the Moors",1,0.005988
"Zangarang",1,0.005988
"Rat Ogre",1,0.005988
"Forest Ambush",1,0.005988
"Terror",1,0.005988
"Volucer, Warden Of The Cosmos",1,0.005988
"Dark Knight",1,0.005988
"The Eldritch Council",1,0.005988
"Dark Mitochondria",1,0.005988
"Darkbeast Agnes",1,0.005988
"Vulekta, the Vessel",2,0.011976
"Gwyar, the Dreg Manifestation",1,0.005988
"Vachnid, the Famished",1,0.005988
"Viktor and The Umbra Wolf",1,0.005988
"Salamandracul",1,0.005988
"Flower of Fingers",1,0.005988
"Shidra",1,0.005988
"Tower Knight",1,0.005988
"Old Monk",1,0.005988
"Armor Spider",1,0.005988
"Eradicating Evil",1,0.005988
"When a God Cries",1,0.005988
"Prove Your Courage",1,0.005988
"Lichdragon Fortissax",1,0.005988
"Godrick the Grafted",1,0.005988
"Starscourge Radahn",1,0.005988
"Scarlet Feast - Malzeno",1,0.005988
"Norsu, The Awakened",1,0.005988
"Mohg, Lord of Blood",1,0.005988
"Cosmic Entity",1,0.005988
"The Sluice",1,0.005988
"Battle of the Mountain",1,0.005988
"The Decisive Combat",1,0.005988
"Ashava",1,0.005988
"Arm of God",1,0.005988
"Nameless Chaos",1,0.005988
"The Lord of Frenzied Flame",1,0.005988
"Divine Beast Dancing Lion",1,0.005988
"Prey for Revenge",1,0.005988
"The Caragors",1,0.005988
"Arriving At The Temple",2,0.011976
"Citizens March",3,0.017964
"Ascend - Hand of Kul",1,0.005988
"Some Other Deity",1,0.005988
